term_str,x,y,term_rank,n,p,i,n_chars,max_pos_group,max_pos,n_pos_group,n_pos,stop,porter_stem,df,idf,dfidf
,17.688744,14.624194,1,74801,0.0953091453508744,3.391241535772527,0,",",",",23,34,0,,31560,0.9246755469117847,29182.760260535924
i,-12.518806,10.974394,2,28987,0.03693434842162265,4.7588930632453375,1,PR,PRP,4,8,1,i,18049,1.7308538450679518,31240.18104963146
you,3.3005424,22.530779,3,24251,0.030899882139330426,5.016254854471217,3,PR,PRP,10,16,1,you,17563,1.770233454345829,31090.610158675794
the,7.037895,-19.55845,4,17704,0.022557895072149843,5.470223736871809,3,DT,DT,11,13,1,the,12355,2.2776777415964586,28140.708497424246
to,-2.8673298,20.204994,5,16610,0.02116395374765075,5.562247019823082,2,TO,TO,6,7,1,to,12134,2.303717535779689,27953.308579150744
a,-0.18786122,-26.420578,6,15168,0.019326601471665657,5.693268223774561,1,DT,DT,6,8,1,a,11344,2.4008433145730894,27235.166560517126
it,-10.737704,12.217266,7,13375,0.0170420157359921,5.874760201609586,2,PR,PRP,7,8,1,it,10291,2.54138957324375,26153.44009825143
s,-15.270144,-2.2538512,8,13175,0.016787181855827733,5.89649613126088,1,VB,VBZ,5,9,1,s,10450,2.5192698099569983,26326.36951405063
and,4.770553,-1.3168443,9,11136,0.014189150447552002,6.139067976824092,3,CC,CC,7,8,1,and,7964,2.911207626092103,23184.85753419751
that,-10.714179,12.094161,10,11043,0.014070652693275572,6.151166937567603,4,DT,DT,10,14,1,that,8986,2.7370217852891674,24594.87776260846
is,-16.483833,-2.0768692,11,8632,0.010998630267894117,6.506532323184803,2,VB,VBZ,5,9,1,is,7150,3.0667576052594914,21927.316877605364
do,-19.062513,7.6312423,12,8102,0.010323320485458542,6.597949102986384,2,VB,VBP,9,12,1,do,6832,3.1323928721921153,21400.508102816533
of,3.8560567,-31.12745,13,7538,0.009604688943395024,6.702045393008464,2,IN,IN,6,8,1,of,6209,3.2703399154539374,20305.540535053497
nt,-18.444635,6.104385,14,7240,0.009224986461950116,6.760237490702252,2,RB,RB,2,2,0,nt,6253,3.2601523299014716,20385.7325188739
in,27.401112,-12.367205,15,6835,0.008708947854617271,6.843285850179398,2,IN,IN,6,8,1,in,5900,3.3439858926760397,19729.516766788634
what,-9.2339735,15.366258,16,6496,0.008277004427738668,6.916675555487644,4,WP,WP,7,7,1,what,5908,3.3420310210478164,19744.7192723505
no,8.830781,14.907317,17,5988,0.007629726372121173,7.034152966614403,2,DT,DT,11,16,1,no,4396,3.7685094608633745,16566.367589955393
we,-18.882132,-21.156628,18,5880,0.007492116076832415,7.0604110329490934,2,PR,PRP,7,10,1,we,4794,3.643470938163473,17466.79967755569
this,-12.181326,-20.169455,19,5876,0.007487019399229127,7.06139279211654,4,DT,DT,9,10,1,thi,5163,3.5364912490512457,18258.904318851583
on,29.814672,-11.704173,20,5176,0.00659510081865384,7.244389570680313,2,IN,IN,4,5,1,on,4650,3.6874701309298494,17146.7361088238
me,-8.646379,23.960066,21,5034,0.006414168763737139,7.2845219715118406,2,PR,PRP,5,7,1,me,4399,3.7675252459024815,16573.343556725016
have,-27.32038,-10.500077,22,5020,0.006396330392125633,7.288539823834686,4,VB,VBP,3,5,1,have,4460,3.7476571370049383,16714.550831042026
my,14.673062,2.4469352,23,5017,0.006392507883923168,7.289402249908523,2,PR,PRP$,6,8,1,my,4232,3.82336121969858,16180.46468176439
just,-14.072109,12.2704,24,4747,0.006048482145701271,7.369211138243388,4,RB,RB,5,8,1,just,4325,3.7920007144011563,16400.403089785003
m,1.051677,18.047209,25,4456,0.0056776988500621154,7.460477955332789,1,VB,VBP,4,6,1,m,3788,3.9832645163442204,15088.605987911908
know,-22.257778,6.8047614,26,4422,0.0056343770904341735,7.471528162856594,4,VB,VBP,5,9,0,know,3913,3.9364257369118114,15403.233908535918
not,-9.2579565,9.339425,27,4395,0.005599974516611984,7.480364022642053,3,RB,RB,6,8,1,not,3949,3.923213479352257,15492.770029962063
so,-7.432888,12.915611,28,4384,0.005585958653202943,7.483979389712293,2,RB,RB,6,10,1,so,4013,3.90001969103261,15650.779020113865
for,10.340026,-1.7658234,29,4357,0.005551556079380754,7.492892074757652,3,IN,IN,4,4,1,for,3955,3.9210231524524515,15507.646567949445
oh,17.104254,16.529127,30,4247,0.0054113974452903515,7.529783079325418,2,UH,UH,12,16,0,oh,3940,3.926505217468867,15470.430556827336
are,-24.573833,-15.638456,31,4019,0.005120886821902972,7.609390610614075,3,VB,VBP,7,9,1,are,3616,4.050306169397418,14645.907108541063
was,-20.340723,0.6603851,32,3813,0.004858407925333673,7.685300656946705,3,VB,VBD,9,13,1,wa,3113,4.266395270343426,13281.288476579086
be,-31.635242,20.223228,33,3594,0.00457936482655369,7.770636779162879,2,VB,VB,3,4,1,be,3177,4.237035757099113,13461.062600303881
your,14.739263,2.4562316,34,3463,0.004412448635046029,7.8242048004755915,4,PR,PRP$,4,4,1,your,3061,4.290697802285614,13133.825972796263
he,-11.330385,20.667398,35,3404,0.004337272640397541,7.848996150986857,2,PR,PRP,4,5,1,he,2562,4.547430371470959,11650.516611708597
with,11.78671,-3.306147,36,3393,0.004323256776988501,7.853665757961844,4,IN,IN,3,4,1,with,3095,4.274761437710978,13230.386649715478
like,-13.743136,8.338251,37,3354,0.004273564170356449,7.870344499108474,4,IN,IN,5,7,0,like,2983,4.327936869477393,12910.235681651064
re,-24.577656,-15.611651,38,3303,0.004208581530914535,7.892450218387295,2,VB,VBP,2,2,1,re,2922,4.357744669009107,12733.32992284461
yeah,14.627379,16.651005,39,3218,0.004100277131844679,7.930062861949374,4,NN,NN,10,15,0,yeah,3039,4.301104172290311,13071.055579590256
all,4.6772056,18.403526,40,3176,0.004046762017010161,7.949016275529862,3,DT,DT,6,7,1,all,2870,4.3836501102495555,12581.075816416225
okay,9.894054,20.2021,41,2970,0.0037842831204408624,8.045764256984691,4,NN,NN,10,16,0,okay,2713,4.4648117995307395,12113.034412126895
michael,26.950428,17.433817,42,2863,0.0036479469945529257,8.098699517673467,7,NN,NNP,7,9,0,michael,2591,4.531191831632511,11740.318035759836
but,-11.193686,9.070258,43,2822,0.0035957060491192305,8.119509200075555,3,CC,CC,6,7,1,but,2656,4.495445700465681,11939.903780436849
up,29.651112,-9.398063,44,2813,0.0035842385245118337,8.12411763535812,2,RP,RP,6,8,1,up,2598,4.527299416364724,11761.923883715554
here,3.3571122,10.067921,45,2716,0.0034606440926321157,8.174743708428089,4,RB,RB,6,7,1,here,2486,4.5908745507601205,11412.914133189659
right,9.161275,21.850069,46,2691,0.0034287898576115697,8.188084797032403,5,NN,NN,5,9,0,right,2468,4.601358452663187,11356.152661172746
out,28.391016,-9.101294,47,2663,0.0033931131143885578,8.203174759462206,3,RP,RP,4,5,1,out,2457,4.607802989450441,11321.371945079734
get,-28.81179,21.959772,48,2610,0.0033255821361450003,8.232177381215573,3,VB,VB,3,5,0,get,2438,4.619002721192394,11261.128634267056
at,23.61475,-10.199742,49,2594,0.003305195425731851,8.24104870842112,2,IN,IN,3,3,1,at,2370,4.659813788026984,11043.758677623951
about,-12.928028,0.87564075,50,2529,0.0032223744146784314,8.27766015100958,5,IN,IN,6,7,1,about,2344,4.675728277390358,10959.907082202999
well,4.8279467,14.260707,51,2518,0.0032083585512693914,8.283948904953803,4,RB,RB,11,15,0,well,2434,4.6213716790988775,11248.418666926667
can,-33.586403,1.2451731,52,2496,0.003180326824451311,8.296609253810573,3,MD,MD,3,4,1,can,2309,4.69743267403849,10846.372044354874
did,-17.377602,7.7101483,53,2440,0.003108973338005288,8.329346040222571,3,VB,VBD,4,7,1,did,2205,4.7639221913677225,10504.448431965828
there,3.3079035,9.969563,54,2436,0.0031038766604020007,8.331713054766487,5,EX,EX,4,6,1,there,2183,4.778388716821815,10431.222568822022
hey,25.489609,10.19069,55,2403,0.0030618290701748796,8.351390539542955,3,NN,NNP,10,15,0,hey,2163,4.791667181850627,10364.376114342907
go,-29.033278,24.442064,56,2394,0.0030503615455674832,8.356804035729319,2,VB,VB,6,9,0,go,2153,4.798352527645372,10330.852992020486
think,-22.983553,6.655199,57,2276,0.002900009556270506,8.429726630366238,5,VB,VBP,3,6,0,think,2135,4.810464777304753,10270.342299545648
dwight,27.289467,15.054336,58,2267,0.0028885420316631097,8.435442796932033,6,NN,NNP,5,8,0,dwight,2005,4.9010986104703225,9826.702713992996
good,-2.6692195,2.1669621,59,2205,0.0028095435288121554,8.475448532227936,4,JJ,JJ,5,8,0,good,1986,4.914835224284232,9760.862755428485
one,-9.450045,-16.551376,60,2131,0.0027152549931513397,8.524696594890116,3,CD,CD,4,5,0,one,1928,4.957595795582644,9558.244693883336
they,-18.872318,-21.160204,61,2091,0.002664288217118466,8.55203412608324,4,PR,PRP,3,4,1,they,1717,5.124810807810471,8799.300157010579
if,-15.950617,11.31399,62,2057,0.0026209664574905235,8.575685394147886,2,IN,IN,3,4,1,if,1925,4.959842401342979,9547.696622585236
jim,29.213331,13.922223,63,2055,0.00261841811868888,8.577088794103775,3,NN,NNP,5,8,0,jim,1803,5.0543014503802635,9112.905515035614
really,-9.89387,7.071627,64,2028,0.0025840155448666902,8.59616953566948,6,RB,RB,3,3,0,realli,1897,4.98098116840113,9448.921276456944
how,-8.550112,14.827976,65,2001,0.0025496129710445,8.615506020767079,3,WR,WRB,6,7,1,how,1884,4.990901882199823,9402.859146064466
going,-3.6242378,15.467515,66,1993,0.0025394196158379256,8.621285477833762,5,VB,VBG,3,3,0,go,1790,5.064741259660987,9065.886854793167
na,-4.2960725,21.186554,67,1987,0.0025317745994329947,8.62563531542315,2,TO,TO,8,10,0,na,1702,5.1374698101266425,8743.973616835545
would,-31.079222,-0.9837592,68,1900,0.002420921861561495,8.69022776945451,5,MD,MD,3,4,0,would,1708,5.132392872192115,8766.127025704132
want,-29.353022,5.046623,69,1856,0.0023648584079253338,8.724030477545249,4,VB,VBP,3,5,0,want,1641,5.190125608298893,8516.996123218483
she,-11.326564,20.675407,70,1853,0.0023610358997228683,8.726364306645554,3,PR,PRP,3,4,1,she,1421,5.3977942925698255,7670.265689741722
pam,29.18763,13.929741,71,1715,0.0021852005224094542,8.838018611612645,3,NN,NNP,8,12,0,pam,1530,5.291169194232591,8095.4888671758645
yes,12.465606,16.382475,72,1707,0.0021750071672028796,8.844764129645082,3,UH,UH,10,14,0,ye,1569,5.254855494844508,8244.868271411033
got,-24.882843,-3.3610165,73,1706,0.002173732997802058,8.84560954135453,3,VB,VBD,3,8,0,got,1565,5.258538189992625,8229.612267338458
her,-7.5712104,24.265018,74,1657,0.0021112986971617877,8.887653585451368,3,PR,PRP$,4,6,1,her,1380,5.440032580147074,7507.244960602962
now,4.6847725,18.379103,75,1557,0.0019838817570796037,8.977458243593784,3,RB,RB,4,6,1,now,1488,5.331326320704574,7933.013565208405
his,15.723936,2.6591008,76,1556,0.001982607587678782,8.978385127686629,3,PR,PRP$,3,3,1,hi,1368,5.452632616926707,7459.201419955736
gon,-5.9065895,17.470085,77,1555,0.00198133341827796,8.979312607654855,3,VB,VBG,5,12,0,gon,1384,5.435856904175881,7523.225955379419
uh,13.280433,18.849133,78,1531,0.001950753352658236,9.001752905173033,2,NN,NNP,9,13,0,uh,1372,5.448420365639794,7475.232741657796
ok,10.083669,20.065022,79,1524,0.0019418341668524831,9.008364285179498,2,NN,NN,12,16,0,ok,1424,5.394751700846208,7682.126422005001
who,-10.885468,16.617584,80,1492,0.0019010607460261842,9.038979652417582,3,WP,WP,7,8,1,who,1322,5.501978670304914,7273.6158021430965
from,25.421644,-8.448556,81,1490,0.0018985124072245405,9.040914857323296,4,IN,IN,3,3,1,from,1421,5.3977942925698255,7670.265689741722
let,-1.7889931,22.900896,82,1484,0.0018908673908196094,9.046736096052017,3,VB,VB,4,8,0,let,1366,5.454743363522515,7451.179434571755
an,-1.4316521,-26.295275,83,1483,0.0018895932214187876,9.047708590218189,2,DT,DT,5,5,1,an,1396,5.423401905602954,7571.069060221724
come,-26.909834,25.80476,84,1472,0.0018755773580097473,9.058449516615807,4,VB,VB,4,8,0,come,1356,5.465343668676262,7411.006014725011
ll,-33.248142,1.8978761,85,1454,0.0018526423087949543,9.076199918753225,2,MD,MD,1,1,1,ll,1338,5.484622731171145,7338.425214306992
back,8.764271,1.6748655,86,1426,0.0018169655655719428,9.104253206228933,4,RB,RB,5,8,0,back,1338,5.484622731171145,7338.425214306992
as,-8.804657,-6.166875,87,1418,0.001806772210365368,9.112369655433303,2,IN,IN,3,3,1,as,1129,5.729655361039605,6468.780902613714
him,-8.358463,23.987228,88,1417,0.0018054980409645462,9.113387429754802,3,PR,PRP,3,4,1,him,1231,5.604870085328148,6899.59507503895
will,-32.67454,1.8147962,89,1414,0.0018016755327620807,9.116445067863422,4,MD,MD,3,3,1,will,1239,5.595524659672004,6932.855053333613
am,1.0623105,18.122454,90,1376,0.0017532570955308508,9.155746717970722,2,VB,VBP,3,5,1,am,1232,5.603698591117704,6903.756664257011
why,-20.931206,8.009413,91,1342,0.0017099353359029082,9.191842516472637,3,WR,WRB,5,5,1,whi,1279,5.5496845829309684,7098.0465815687085
or,-12.491198,-13.7244215,92,1316,0.0016768069314815404,9.220067698937578,2,CC,CC,6,7,1,or,1161,5.6893328749470395,6605.315467813513
see,-29.676298,14.186391,93,1306,0.001664065237473322,9.23107229112639,3,VB,VB,2,4,0,see,1237,5.597855346836235,6924.547064036423
time,-7.593901,-29.839357,94,1289,0.0016424043576593508,9.24997492431117,4,NN,NN,1,2,0,time,1195,5.647690228944494,6748.98982358867
could,-33.518387,0.49902406,95,1254,0.0015978084286305864,9.289689839870782,5,MD,MD,3,4,0,could,1154,5.698057623167124,6575.558497134861
some,-6.687759,-22.134104,96,1233,0.0015710508712133279,9.31405438826998,4,DT,DT,3,4,1,some,1146,5.708093803055701,6541.475498301833
because,-11.799926,8.178785,97,1232,0.001569776701812506,9.31522493197792,7,IN,IN,6,7,1,becaus,1148,5.705578205136918,6550.003779497182
say,-18.032503,14.569448,98,1201,0.001530277450387029,9.351991036967187,3,VB,VB,3,5,0,say,1109,5.755441481650895,6382.784603150843
when,-24.404123,-9.462448,99,1160,0.0014780365049533336,9.402102382657885,4,WR,WRB,4,5,1,when,1084,5.788336090458734,6274.556322057268
look,12.487771,1.4717495,100,1134,0.0014449081005319657,9.434806547730592,4,VB,NN,3,6,0,look,1048,5.8370621302751555,6117.241112528363
need,-29.373196,5.0683026,101,1132,0.001442359761730322,9.437353229840937,4,VB,VBP,4,6,0,need,1039,5.849505192908394,6077.635895431821
then,6.242106,4.2886357,102,1123,0.0014308922371229255,9.448869260272218,4,RB,RB,4,4,1,then,1032,5.859257876389352,6046.754128433811
great,-3.1548324,1.827298,103,1089,0.0013875704774949829,9.493223233955913,5,JJ,JJ,3,4,0,great,1020,5.876131694953748,5993.654328852823
should,-33.56489,0.38658035,104,1085,0.0013824737998916956,9.49853214534098,6,MD,MD,3,3,1,should,1039,5.849505192908394,6077.635895431821
people,-7.0894017,-23.864721,105,1067,0.0013595387506769026,9.522667011848394,6,NN,NNS,1,2,0,peopl,968,5.951621894538011,5761.169993912795
thank,16.802103,19.558252,106,1058,0.001348071226069506,9.534887560558793,5,NN,NN,6,10,0,thank,990,5.919200416845634,5860.008412677177
um,13.258776,18.867031,107,1057,0.0013467970566686841,9.536251811290137,2,NN,NNP,8,11,0,um,976,5.939747794249719,5797.193847187726
very,-7.7733564,11.178833,108,1043,0.0013289586850571784,9.555488030153054,4,RB,RB,4,4,1,veri,943,5.989371171137509,5647.977014382671
andy,26.049812,16.244034,109,1040,0.001325136176854713,9.559643659644365,4,NN,NNP,3,5,0,andi,950,5.978701428594295,5679.766357164581
guys,11.215133,14.173141,110,1026,0.001307297805243207,9.579196457065766,4,NN,NNS,3,9,0,guy,945,5.98631461270417,5657.067309005441
take,-29.389292,19.035496,111,1022,0.0013022011276399197,9.584831991735198,4,VB,VB,2,4,0,take,963,5.959093143969146,5738.606697642288
office,19.000956,-10.802856,112,1015,0.001293281941834167,9.594747460600281,6,NN,NN,1,2,0,offic,968,5.951621894538011,5761.169993912795
ve,-27.48765,-9.740205,113,998,0.0012716210620201955,9.61911546733556,2,VB,VBP,1,1,1,ve,942,5.990901882199823,5643.429573032233
little,-8.649551,-11.510081,114,985,0.0012550568598095116,9.638031558329082,6,JJ,JJ,5,6,0,littl,921,6.02342778572127,5547.57699064929
been,-28.438957,-4.885025,115,985,0.0012550568598095116,9.638031558329082,4,VB,VBN,4,5,1,been,917,6.029707208217551,5529.241509935494
were,-24.579926,-15.57244,116,977,0.001244863504602937,9.649796720704435,4,VB,VBD,7,12,1,were,919,6.026564080523571,5538.412390001162
does,-16.253658,8.118307,117,977,0.001244863504602937,9.649796720704435,4,VB,VBZ,3,5,1,doe,929,6.010950345429952,5584.1728709044255
make,-29.994747,17.379364,118,965,0.001229573471793075,9.667626340517378,4,VB,VB,4,6,0,make,910,6.040762396726547,5497.093781021157
ca,-17.614944,8.258647,119,959,0.0012219284553881438,9.676624467654689,2,MD,MD,4,4,0,ca,893,6.067968766691383,5418.696108655405
had,-25.519102,-4.1885176,120,949,0.0012091867613799254,9.691747195651711,3,VB,VBD,2,4,1,had,868,6.108933899368126,5302.554624651533
down,28.858164,-9.76341,121,949,0.0012091867613799254,9.691747195651711,4,RP,RP,6,8,1,down,889,6.074445522982836,5400.18206993174
has,-17.787004,-5.222463,122,946,0.00120536425317746,9.696315099333425,3,VB,VBZ,2,4,1,ha,889,6.074445522982836,5400.18206993174
over,28.06821,-10.138205,123,929,0.0011837033733634887,9.722476686290168,4,IN,IN,5,6,1,over,891,6.071203510290684,5409.4423276689995
man,9.581541,10.832959,124,925,0.0011786066957602014,9.728701917269145,3,NN,NN,4,5,0,man,877,6.094052099367873,5344.483691145624
mean,-21.795616,5.546948,125,924,0.0011773325263593794,9.730262431256763,4,VB,VBP,3,7,0,mean,876,6.095698072211432,5339.8315112572145
our,7.271774,-28.971464,126,920,0.001172235848756092,9.736521421728446,3,PR,PRP$,3,3,1,our,841,6.154523141557461,5175.953962049824
sorry,-1.1758373,11.720574,127,919,0.0011709616793552703,9.738090421383786,5,JJ,JJ,6,9,0,sorri,845,6.147677600643059,5194.787572543384
tell,-31.487705,13.513075,128,913,0.0011633166629503393,9.747540422688598,4,VB,VB,4,6,0,tell,861,6.120615704415761,5269.8501215019705
something,-14.416324,15.477754,129,896,0.001141655783136368,9.774656550615216,9,NN,NN,2,3,0,someth,851,6.1374698101266425,5222.986808417772
them,-18.8751,-16.051928,130,890,0.001134010766731437,9.78434994681906,4,PR,PRP,3,4,1,them,776,6.270572289625478,4865.964096749371
god,18.063438,17.575487,131,889,0.0011327365973306152,9.78597186384305,3,NN,NNP,6,10,0,god,824,6.183984604629387,5095.603314214615
us,-18.869604,-16.056625,132,886,0.0011289140891281495,9.790848584117802,2,PR,PRP,3,4,0,us,831,6.171780465042261,5128.749566450118
way,-11.2473,-10.396865,133,886,0.0011289140891281495,9.790848584117802,3,NN,NN,1,2,0,way,836,6.163125999731723,5152.373335775721
phone,19.749825,1.247629,134,874,0.0011136240563182876,9.810522003172222,5,NN,NN,2,3,0,phone,808,6.212273649060811,5019.517108441135
into,27.520668,-11.71638,135,860,0.0010957856847067817,9.83381862308336,4,IN,IN,2,2,1,into,824,6.183984604629387,5095.603314214615
more,-13.457831,-16.282515,136,845,0.0010766731436944541,9.859203941503274,4,JJ,JJR,4,4,1,more,794,6.2374899346696475,4952.5670081277
thing,-6.7279143,-13.552208,137,844,0.0010753989742936323,9.860912283965636,5,NN,NN,2,2,0,thing,806,6.215849103284638,5009.9743772474185
where,-9.211268,15.768797,138,834,0.0010626572802854139,9.878107899228157,5,WR,WRB,4,4,1,where,784,6.255775287697397,4904.527825554759
work,-30.333979,23.552904,139,832,0.0010601089414837702,9.881571754531729,4,VB,NN,4,7,0,work,789,6.246603641799147,4928.570273379527
day,-7.3202925,-29.880041,140,819,0.0010435447392730863,9.904291831031811,3,NN,NN,1,2,0,day,744,6.331326320704574,4710.506782604203
love,-25.3529,6.784182,141,814,0.0010371738922689772,9.913126488406574,4,VB,VBP,6,8,0,love,728,6.362690491613909,4632.038677894926
off,28.02434,-7.9017572,142,808,0.001029528875864046,9.923799989921026,3,RP,RP,5,6,1,off,765,6.291169194232591,4812.744433587932
by,26.296312,-11.337761,143,796,0.001014238843054184,9.945386852129172,2,IN,IN,1,1,1,by,753,6.313979077140678,4754.42624508693
doing,-1.5335568,9.376406,144,754,0.0009607237282196668,10.023590759404156,5,VB,VBG,3,3,1,do,733,6.352815743678794,4656.613940116556
please,7.6434026,12.730625,145,749,0.0009543528812155576,10.03318956421407,6,VB,VB,5,8,0,pleas,692,6.435856904175881,4453.61297768971
two,-1.9268398,-34.153786,146,748,0.0009530787118147357,10.035117012785184,3,CD,CD,2,2,0,two,706,6.406960758541425,4523.314295530246
too,-7.4847913,12.836464,147,743,0.0009467078648106266,10.044793072134224,3,RB,RB,4,5,1,too,712,6.394751700846208,4553.0632110025
d,-31.083555,-0.90104187,148,700,0.0008919185805752875,10.13080036084049,1,MD,MD,4,7,1,d,654,6.517338306314523,4262.339252329698
everyone,22.712261,18.556301,149,693,0.0008829993947695346,10.145299930535607,8,NN,NN,2,3,0,everyon,655,6.515134035387793,4267.412793179004
much,-11.528167,-5.881105,150,682,0.0008689835313604944,10.168383543648648,4,JJ,JJ,3,3,0,much,661,6.501978670304914,4297.807901071548
said,-21.775444,2.0378587,151,681,0.0008677093619596726,10.17050048466075,4,VB,VBD,2,3,0,said,630,6.571277113425327,4139.904581457956
call,-27.887424,18.335974,152,681,0.0008677093619596726,10.17050048466075,4,VB,VB,3,7,0,call,621,6.592035673592124,4093.6541533007094
maybe,-14.607332,10.10388,153,674,0.0008587901761539197,10.185406691490961,5,RB,RB,3,5,0,mayb,633,6.564423442384264,4155.28003902924
never,-29.11239,-7.677561,154,663,0.0008447743127448794,10.209146412560232,5,RB,RB,3,4,0,never,622,6.589714361682003,4098.802332966206
new,8.791075,-25.171638,155,662,0.0008435001433440576,10.211324065865602,3,JJ,JJ,3,3,0,new,608,6.62255761836902,4026.515031968364
lot,3.3288627,-27.039434,156,649,0.0008269359411333737,10.239936804673683,3,NN,NN,2,3,0,lot,622,6.589714361682003,4098.802332966206
give,-28.804684,18.003841,157,644,0.0008205650941292645,10.251094594558204,4,VB,VB,3,5,0,give,606,6.627311148339654,4016.15055589383
sure,-0.32268226,10.632474,158,637,0.0008116459083235116,10.26686191041652,4,JJ,JJ,4,6,0,sure,621,6.592035673592124,4093.6541533007094
kevin,26.380161,13.814199,159,632,0.0008052750613194024,10.278230724495717,5,NN,NNP,3,4,0,kevin,569,6.718200289506024,3822.6559647289278
talk,-30.831179,12.373964,160,626,0.0007976300449144714,10.291992625740201,4,VB,VB,2,3,0,talk,600,6.641666441316724,3984.9998647900347
ryan,25.860435,14.769332,161,621,0.0007912591979103621,10.30356201445234,4,NN,NNP,6,9,0,ryan,551,6.764576623241448,3727.2817194060376
wait,7.046101,9.492171,162,621,0.0007912591979103621,10.30356201445234,4,NN,NN,8,11,0,wait,516,6.859257876389352,3539.3770642169056
alright,10.033744,20.125534,163,615,0.0007836141815054311,10.317568872446218,7,NN,NN,5,7,0,alright,577,6.698057623167124,3864.7792485674304
any,-10.994863,-13.647926,164,613,0.0007810658427037875,10.322268208982038,3,DT,DT,3,4,1,ani,582,6.685609788904322,3891.0248971423152
guy,-3.248263,-9.563016,165,613,0.0007810658427037875,10.322268208982038,3,NN,NN,3,4,0,guy,563,6.733494019732376,3790.9571331093275
even,-19.640247,8.930798,166,613,0.0007810658427037875,10.322268208982038,4,RB,RB,3,3,0,even,583,6.683133058612109,3896.2665731708594
stop,8.307677,16.585749,167,612,0.0007797916733029656,10.324623629980168,4,VB,VB,5,10,0,stop,485,6.948644194738115,3370.092434447986
nice,-2.953829,1.4971501,168,609,0.0007759691651005002,10.331713054766487,4,JJ,JJ,4,6,0,nice,590,6.665913987563402,3932.889252662407
actually,-10.456562,7.993402,169,605,0.0007708724874972128,10.341220140510863,8,RB,RB,2,2,0,actual,587,6.673268438702554,3917.208573518399
these,-6.44459,-24.892765,170,580,0.0007390182524766668,10.402102382657885,5,DT,DT,3,3,1,these,548,6.772453048852078,3711.304270770939
angela,26.154003,15.309262,171,579,0.000737744083075845,10.404591934683584,6,NN,NNP,3,6,0,angela,529,6.82336121969858,3609.5580852205485
put,-28.759703,20.63835,172,579,0.000737744083075845,10.404591934683584,3,VB,VB,2,6,0,put,545,6.780372712148317,3695.3031281208328
thought,-21.918629,3.3754728,173,574,0.0007313732360717357,10.417104545997132,7,VB,VBD,3,6,0,thought,554,6.756742965763417,3743.235603032933
today,2.3959222,11.941478,174,561,0.0007148090338610518,10.450154512064028,5,NN,NN,1,2,0,today,539,6.7963436690601,3663.229237623394
its,0.35587126,15.316282,175,555,0.0007071640174561208,10.465667511435353,3,NN,NNP,8,12,1,it,497,6.91338309025032,3435.951395854409
big,-5.699258,-6.330832,176,555,0.0007071640174561208,10.465667511435353,3,JJ,JJ,4,4,0,big,517,6.856464661497671,3544.7922299942957
room,21.078634,-8.404444,177,542,0.0006905998152454369,10.499862431318949,4,NN,NN,1,2,0,room,512,6.870485131812606,3517.688387488054
wow,16.566505,16.933676,178,540,0.0006880514764437932,10.50519587562199,3,NN,NN,9,12,0,wow,525,6.834311519259121,3588.013547611038
first,11.993888,-23.064375,179,535,0.000681680629439684,10.518616391384311,5,JJ,JJ,6,6,0,first,510,6.876131694953748,3506.8271644264114
around,27.370195,-10.507733,180,533,0.0006791322906380404,10.524019749913645,6,IN,IN,4,4,0,around,514,6.864860582618728,3528.538339466026
laughs,20.518501,13.026148,181,532,0.0006778581212372184,10.52672903717163,6,VB,VBZ,2,4,0,laugh,525,6.834311519259121,3588.013547611038
only,-9.641598,-18.500998,182,529,0.000674035613034753,10.534887560558793,4,RB,RB,4,4,1,onli,514,6.864860582618728,3528.538339466026
ever,-29.221962,-7.9349003,183,527,0.0006714872742331093,10.540352321035606,4,RB,RB,2,2,0,ever,491,6.930905917497912,3403.074805491475
anything,-14.428891,15.645452,184,524,0.0006676647660306438,10.54858847113537,8,NN,NN,2,3,0,anyth,503,6.896070542007078,3468.7234826295603
paper,1.2409928,-19.530615,185,520,0.0006625680884273565,10.559643659644365,5,NN,NN,2,3,0,paper,466,7.006298987158325,3264.9353280157793
oscar,26.082264,13.465098,186,518,0.0006600197496257127,10.565203184986267,5,NN,NNP,5,8,0,oscar,461,7.021862191383268,3237.0784702276865
things,-6.902455,-23.844097,187,516,0.0006574714108240691,10.570784217249566,6,NN,NNS,2,3,0,thing,483,6.954605752976833,3359.07457868781
job,-6.6902556,-15.209808,188,512,0.0006523747332207817,10.58201147267282,3,NN,NN,1,2,0,job,473,6.9847887584732105,3303.8050827578286
other,-4.7939277,-26.033081,189,510,0.000649826394419138,10.587658035813963,5,JJ,JJ,1,1,1,other,490,6.933847192810035,3397.585124476917
everybody,22.454283,18.71006,190,508,0.0006472780556174944,10.593326785900654,9,NN,NN,3,7,0,everybodi,476,6.975667368504662,3320.417667408219
looks,21.666487,2.7842085,191,500,0.0006370847004109196,10.616227188010733,5,VB,VBZ,2,3,0,look,481,6.960592048042564,3348.044775108473
hi,26.565708,9.97245,192,498,0.0006345363616092759,10.62200954060474,2,NN,NN,8,12,0,hi,482,6.957595795582644,3353.561173470834
thanks,16.657661,19.76014,193,495,0.0006307138534068105,10.630726757705848,6,NN,NNS,2,4,0,thank,481,6.960592048042564,3348.044775108473
those,-6.392839,-24.948566,194,492,0.0006268913452043449,10.63949696733358,5,DT,DT,1,1,1,those,470,6.993968185247606,3287.165047066375
