term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
carol,0.11011099,-0.024801169,-0.10462191,0.1752022,-0.06582062,-0.169933,0.13385688,0.22271389,-0.01998698,0.032699768,-0.11733987,-0.17267892,-0.1392832,0.17307366,-0.02871395,-0.20587823,-0.03689484,0.16136174,-0.04162248,-0.24195226,0.19702633,-0.25892973,-0.116169214,-0.11662901,0.08563189,-0.2158868,0.03307329,-0.23529556,-0.12974286,-0.049777597,0.097404525,0.063797526,0.07921551,-0.0040551685,-0.061993573,0.012091876,0.11424007,-0.05528176,-0.077302225,-0.3297964,-0.17259702,0.18911715,-0.06669239,-0.00035829915,0.20362432,-0.15872556,-0.17377155,-0.02768454,0.17288074,-0.016600123,-0.032372575,-0.05994172,-0.00013273841,-0.13915545,0.08444223,-0.015619555,-0.05030108,-0.115423,-0.19108841,-0.050648358,0.03825519,0.05408096,-0.014779601,-0.110961206,-0.15690507,0.028965442,-0.072896674,0.33354637,-0.0770543,0.07647108,0.10394907,0.21437436,0.14790824,0.009231134,0.18950503,-0.07806876,0.12991945,-0.16395926,-0.19191256,-0.10651009,-0.027121898,-0.13309392,-0.169385,0.24210526,-0.08733959,-0.16388413,0.10490843,0.113508925,-0.021093568,-0.062213723,0.016014809,0.12586874,0.10076706,0.14554048,0.19315399,0.28260314,-0.026219122,0.027860602,0.12416607,0.03161362,-0.18650071,0.14058658,0.1701569,0.054484393,-0.08657804,-0.0043965224,0.10703636,0.15417138,-0.15238187,-0.091088094,-0.016506217,-0.1688515,0.00014374958,0.103246965,0.09458737,-0.07542456,0.052407112,-0.094431736,0.0049948213,0.014227024,0.002769124,0.102161124,0.16348025,-0.05713715,0.019482877,0.033762526,-0.04215971,0.023908062,-0.016954014,0.050816923,0.021835163,-0.054452896,0.0069483793,-0.084675886,0.03914468,0.07255739,0.059646726,0.06543799,-0.0775588,-0.06990044,-0.02195202,-0.021613605,-0.02136998,0.07428978,0.05133964,-0.024036866,0.04677777,0.0010833108,0.06445569,-0.024153698,0.10794608,-0.025747595,-0.089854285,0.08953757,-0.052333906,-0.07895208,0.04063558,0.02014181,-0.093066186,0.021735044,0.054759704,-0.02119574,0.08846388,-0.16303355,0.07386039,-0.05499775,0.018086107,-0.08933076,-0.046549298,0.029760476,-0.031462852,0.019388787,0.037193004,0.016454263,0.015344495,0.02568987,-0.19336656,0.11386526,0.008831462,-0.021660587,0.0009899441,0.12650484,-0.11570395,-0.080249004,0.079085454,-0.010505475,0.052361064,0.05910834,-0.05590157,0.051074192,0.11415787,0.01955223,-0.002741644,0.018716633,0.07276161,-0.0639235,0.0042805024,-0.0843789,0.0827598,-0.06572549
romantic,0.13510214,-0.0046327277,-0.030038668,0.002959145,0.048724767,-0.04941252,0.08368603,0.19332802,0.13514803,-0.06673505,-0.119529255,-0.19823569,0.039458264,0.013218754,-0.06203167,-0.104006775,0.07864781,0.111652024,0.011052164,-0.04614041,0.033988576,0.05547737,-0.0965305,0.027252477,-0.035451192,-0.08533792,-0.046955403,0.17076494,-0.04879298,0.0003258521,0.035783757,-0.004528015,0.10775632,0.011774685,-0.1421282,-0.065390974,0.12686287,0.07944384,-0.021108655,-0.06953335,-0.046655636,0.0118679805,0.07860451,0.14342655,-0.05830772,-0.10954836,-0.06928279,-0.14644508,0.11845868,0.09677343,0.08061523,-0.15528032,-0.04435868,-0.17860496,-0.05265777,0.06068778,0.06238855,-0.18740061,-0.04186951,0.008429099,-0.018016491,0.1027139,0.043455314,0.031473573,-0.23531628,0.24711184,-0.04898372,0.029812746,-0.16851833,-0.049139462,0.14327317,0.0071990723,0.13878484,-0.021144314,0.22118042,0.06289127,0.12519738,-0.053856324,-0.18703014,0.012668924,-0.15859316,0.033131085,-0.08243334,0.14692958,-0.14424826,0.021842223,0.091360524,-0.0305868,-0.08054592,-0.031603362,-0.004485616,-0.0102126915,0.11670512,0.12413092,0.36925593,0.09033568,0.0616015,-0.051172722,0.014117982,0.13182096,-0.15171078,0.20568869,0.16847607,0.19832705,-0.28714058,-0.13657074,0.041310236,0.141249,-0.09048131,-0.0998261,-0.07299072,0.020073669,-0.082948595,0.010003919,0.076473586,0.08859873,0.061125252,-0.11051645,-0.05372635,0.09824717,-0.005457156,0.16157445,0.14888158,-0.12781344,-0.06995903,0.12812313,-0.30238348,-0.035880044,-0.01775819,0.12706776,0.06581133,-0.090452455,0.0145911835,-0.028916804,-0.02617743,0.09011906,-0.09049522,-0.20172013,-0.16695644,-0.16254734,0.19570102,-0.13071154,0.017582636,0.055340037,0.0033219873,-0.0008527533,-0.15073131,-0.1362381,-0.08713182,-0.10017248,-0.019234883,0.027435862,-0.07246649,0.040218107,-0.14920856,0.11209446,0.119723134,0.09282438,-0.05645862,0.023029208,0.075051285,0.083277896,-0.0031007675,-0.045502417,0.042209648,-0.034895044,0.09447337,-0.07408067,-0.055800937,0.03224187,-0.2667177,0.16647904,0.07999728,-0.06324404,0.1374413,0.06426274,-0.1318419,0.07651262,0.032824297,0.027303522,-0.110885255,-0.04357076,0.08306011,0.047738206,-0.07291632,0.105919585,0.0119541185,-0.058648277,0.05303559,-0.110587075,0.11517247,0.08240189,-0.050320443,-0.047086433,-0.052301228,0.042496126,-0.08859458,0.06584205,-0.08950392,-0.04327115
closed,0.09871314,-0.097053826,0.0062369388,0.039548025,0.03477191,-0.13539745,0.11316697,0.23351552,0.11522485,-0.10155666,0.027847178,-0.13563682,-0.083710805,0.07600143,-0.22661793,-0.11061987,-0.018003467,0.037553202,-0.09424622,-0.19610591,0.11616546,-0.05160352,-0.047620133,0.049415927,0.10727008,-0.08911907,0.10864301,-0.16019304,0.04977586,0.0589034,0.088617384,-0.027650574,0.22872809,0.053628754,-0.035805535,0.00441438,0.06591365,-0.038607612,0.04291185,-0.28057802,-0.13417037,-0.02213985,0.089678615,-0.017448545,0.17256829,-0.072443865,-0.11587017,-0.10627648,0.13692866,0.011074357,-0.009297474,-0.06194339,0.020873204,-0.0032125346,0.13031238,-0.030535035,0.08506699,0.02609204,-0.19887444,0.13120756,-0.18420373,0.1744922,-0.049262743,-0.0107194055,-0.15438968,-0.07054632,0.0025585317,0.23161037,-0.01827148,0.07347194,0.18769298,-0.04629442,0.17440666,0.021690061,0.10378441,-0.00044411572,0.025660763,-0.056429263,-0.17291258,-0.085580185,-0.12253462,-0.09103677,-0.12478184,0.16292799,-0.042946894,0.0077729286,0.082034506,0.060712207,-0.061908938,0.028590517,0.001215991,0.12841712,0.07912169,0.17781277,0.28226817,0.24944036,-0.008904469,-0.2248833,0.14614841,0.1680974,-0.117856234,0.2424573,0.06606629,0.0593741,-0.17778276,-0.08518715,0.15387492,0.12906484,-0.17299028,-0.10031566,-0.02661289,-0.21376893,-0.054127593,0.04044575,0.061130486,0.0032033352,0.12237062,-0.17841421,0.05479033,-0.08790552,0.033070438,0.11091725,0.11707339,-0.18968457,0.04891149,0.22736476,-0.16787119,0.0006970574,-0.024306972,0.05668205,0.021476053,-0.0022348582,0.068978116,0.017426515,-0.009376294,0.06710958,-0.061772574,-0.05133105,0.07215082,-0.21547756,0.09153865,-0.24594638,0.0042389813,0.15614457,0.007834085,-0.025248332,-0.06471599,-0.046487264,-0.039295733,-0.104264215,-0.021706266,0.11064521,-0.050465483,0.14465442,-0.04119045,0.08390891,0.07894388,0.021695748,-0.113725945,0.06580877,0.0186652,-0.057888582,-0.2242955,-0.042261764,0.011513646,-0.038294077,-0.025051964,-0.17551003,-0.07593272,0.03954445,-0.040716358,0.027973182,-0.08824231,-0.12481421,0.18687487,-0.008033001,-0.14826682,0.080112085,0.13918513,0.11685193,0.05266531,-0.039955027,-0.08475731,0.041705646,0.1762772,0.14271525,0.09231617,-0.09720298,0.1927014,-0.056689773,0.0052204113,-0.11349524,-0.02305203,-0.08492549,-0.007278019,-0.03060018,-0.07459322,-0.09560795,0.116166905,0.009570376
lead,-0.028278768,-0.025709681,-0.11179002,0.1280281,0.12783511,-0.14662173,0.08085313,0.23678,0.08120591,0.06059702,-0.01260869,-0.086578734,-0.049369834,0.07012943,0.06921041,-0.0036451486,-0.10414531,0.041826714,0.0002804701,-0.110317856,0.08947285,-0.0618628,-0.053246614,-0.026801141,0.087733634,-0.030490145,-0.026558844,-0.11030767,-0.17392798,0.11535827,0.22400828,0.05146813,0.0019983232,-0.0774908,-0.10654904,0.039102916,-0.08867572,-0.017544283,-0.03186654,-0.19206376,-0.1269541,0.07280613,-0.12561418,-0.018866379,0.14424382,-0.117797434,-0.04547284,-0.103876844,-0.045171596,0.02131072,0.17064133,0.0015725922,-0.04192396,-0.017605012,0.04743043,-0.032049134,-0.010215763,-0.10976481,-0.12242532,-0.011514392,0.03130324,0.0053022476,-0.06077611,-0.08528223,-0.20594953,0.000726515,-0.048254766,0.098397166,-0.06342514,0.03254151,-0.040702093,0.002898385,0.19374257,-0.042903356,0.049003053,-0.0040058647,0.14295235,-0.1115615,-0.14141977,-0.04367642,-0.15636422,0.105230264,-0.04566254,0.15357849,-0.05355716,0.0031600487,0.050843395,0.043682054,0.030761912,-0.09275357,0.029296115,0.0545769,0.04628861,-0.027524939,0.1770976,0.097015515,0.08521236,-0.094647005,0.025604965,-0.03628293,-0.22985359,0.040863596,-0.0072084893,-0.14622907,-0.07051975,-0.028177207,-0.07185339,0.03035152,-0.039173637,-0.18395291,-0.071067624,-0.14127043,0.0126700755,0.013269863,0.10391605,-0.028752297,0.10594461,-0.17438623,-0.055469874,-0.019462267,-0.07477709,0.085630774,0.05057994,-0.025577093,0.08021582,0.0072037764,-0.19011518,0.0086671775,-0.06686118,0.025201153,0.053411063,0.034937534,-0.06401218,-0.0438166,-0.12922251,0.20907861,-0.05612686,-0.117387176,-0.06333924,-0.15039939,0.07640611,-0.06963525,0.08467671,-0.082222626,-0.017336935,-0.15464818,-0.07318931,0.12595375,0.031712275,0.10439529,0.035974514,0.0031026925,-0.05071442,0.100039445,-0.18382737,0.07955802,0.22356173,0.077710874,-0.11936955,0.17785904,0.13979198,0.06371521,-0.024218101,0.034775667,-0.057341646,-0.016561456,0.073283985,-0.12266533,-0.08008785,-0.049903255,-0.08410194,0.08425261,-0.02842115,-0.107090734,0.2123707,0.057794247,-0.06643711,0.07132691,0.11276259,0.03480967,0.105621964,-0.015794309,0.1676947,-0.069957614,-0.03075731,-0.034306947,0.02917778,0.16821088,0.17678258,-0.012041494,0.17931686,0.023800312,0.011342246,-0.10180745,0.108491994,-0.020281333,-0.021792186,-0.20237222,0.08029093,-0.037782658
forever,0.012875026,-0.08490701,0.01225081,-0.020764427,0.049047317,-0.073563464,-0.012360189,0.1368405,0.043218005,-0.009661394,-0.0539774,-0.0825519,-0.04736068,0.043360647,-0.13637076,-0.011856076,-0.02417866,0.013957248,-0.089238025,-0.13201137,-0.051936954,0.05668356,9.727393e-05,0.06048978,-0.047669444,0.047770124,0.037866734,-0.15209147,-0.041150544,0.079734296,0.013018323,-0.033175927,0.06905519,0.045590725,-0.08264514,0.13442245,-0.04634245,-0.094998136,0.0075431024,-0.22511417,-0.028516721,-0.0758932,-0.03838102,-0.003204313,0.13728456,0.024603412,0.030829573,-0.12907042,0.038631804,0.076452665,-0.004694541,-0.10213656,-0.0042982423,-0.0026298296,0.0086063985,0.008556594,-0.04869103,-0.086883225,-0.152104,-0.027587729,-0.0476866,0.041130822,0.026843522,0.0723714,-0.1352751,0.07940265,0.06861877,0.20818205,-0.022866517,0.18000294,0.12714621,0.112875395,0.13118288,0.053920347,0.11208815,0.08080321,-0.010890141,-0.09298178,-0.16462143,-0.08133619,-0.04475515,-0.009815516,-0.10876657,0.24975178,-0.06785023,-0.009980577,0.0016993764,0.14239398,0.007672365,0.019412281,0.09919605,0.09156105,0.20174967,0.09409042,0.19249047,0.2174257,0.09436435,-0.14201994,0.05072346,0.105776764,-0.16706206,0.17500931,0.064776555,0.040997185,-0.17256889,-0.2048212,0.17834088,0.080571696,-0.12914602,-0.1502997,-0.019724464,-0.048914228,-0.033567652,-0.11610016,0.06139711,0.034546994,0.058721546,-0.23776819,0.009993921,-0.079311244,-0.020620981,0.083363935,0.15399168,-0.17230324,-0.06219426,0.033610545,-0.06467272,-0.016398408,-0.18924321,-0.023059195,0.029783668,0.026913226,0.05290506,0.06462101,0.03624679,0.14916112,-0.023334866,-0.0014081005,-0.11439898,-0.15827505,0.12316441,-0.17765653,-0.050122067,-0.012427958,0.060824778,-0.016311938,0.017266607,0.023051104,0.032870628,0.022896234,0.038368057,-0.02249178,-0.062469266,-0.039383978,-0.11884722,0.2132531,0.15881523,0.047637213,-0.12378114,0.090366036,0.029050114,0.02217343,0.034610726,-0.04782844,0.0026506146,-0.004140347,0.04906771,-0.025954347,-0.099361144,-0.047467206,-0.01736991,0.088620916,0.036950774,-0.009384175,0.08949273,0.10977581,-0.050139703,-0.06340863,0.07383867,0.15331289,-0.00024433713,-0.03975833,-0.0026317106,0.052453037,0.0807355,0.020335997,0.108659886,0.05614596,0.19486073,-0.020324754,0.029131085,-0.022881638,-0.13059945,-0.05236958,0.08131634,1.6682367e-05,-0.018357236,-0.14834388,0.11805202,-0.09750937
disgusting,0.058865767,-0.16104087,-0.17527519,0.20696951,0.035966665,-0.09476362,0.18442012,0.17294437,0.07111204,-0.0013590229,-0.10036873,-0.00022183062,-0.07886947,0.024187788,-0.09691298,-0.17889585,0.04418477,0.12629765,-0.007440927,-0.19885676,0.05346671,-0.028771548,-0.06955886,0.019515576,0.04866755,-0.16368599,0.0281914,-0.056917958,-0.111994706,0.072874084,0.14992897,-0.06008705,0.2191745,-0.057665188,-0.059414282,0.008780917,0.1033735,0.03772883,0.11189379,-0.13031588,-0.11722356,0.078456245,-0.09430478,0.1139905,-0.12762661,-0.2162768,0.026973663,-0.058613423,0.22604193,-0.059139796,0.105284326,-0.13920197,0.09459182,-0.03731777,0.09454564,0.07863869,0.06616543,-0.12802494,-0.18535773,0.05140423,-0.09546136,0.0620492,0.018548556,0.04823799,-0.30308202,0.078624696,0.042476412,0.18142223,-0.17177738,-0.021120543,0.10592281,0.06256464,0.15203428,0.036678787,0.1923972,0.06596317,0.034144346,0.054752436,-0.21639444,0.014025527,-0.10346448,-0.011963266,-0.06316129,0.10161841,-0.16240026,-0.06562698,0.014560628,0.04926662,-0.077446595,0.13839032,0.07322234,0.107293814,0.045538835,0.14746326,0.19195822,0.0052457047,0.041439917,0.09742537,0.10973666,-0.022158932,-0.05663015,0.15311621,0.1335642,0.07522946,-0.07907647,-0.095598824,0.083737984,0.11999768,-0.11955039,-0.0467948,-0.007207571,-0.118782766,-0.05275099,0.048342843,0.020072812,0.06517839,-0.07829123,-0.13574493,0.03151699,0.04068915,0.035517726,0.07553888,0.2554467,0.00848219,0.00041158896,0.023989053,-0.15107775,-0.101096615,0.024348397,0.11408352,0.05250633,-0.112787195,-0.027382739,-0.060837626,-0.027712967,0.054853436,-0.084114194,0.038463145,0.15892205,-0.1875692,0.03089157,-0.15539585,0.04839598,0.11393857,-0.05555216,0.08481544,-0.09929903,-0.13244422,0.0041666273,-0.07423872,0.007855721,0.037059452,0.032814305,0.05994721,0.00069936854,0.054574065,0.07854872,0.10165155,-0.016769854,0.05539892,0.02526744,0.006769384,0.007922425,-0.10589722,0.057258774,-0.1176702,0.08834438,-0.080447055,-0.03796773,0.06784466,-0.072220035,-0.019515812,-0.050862174,-0.08640486,0.10642358,-0.004292579,-0.16432591,0.15294045,0.03712817,0.011611071,-0.04040105,0.010833838,0.066164255,-0.086941116,0.0022962887,0.042729672,0.06684877,-0.04414043,0.20084143,-0.10145782,0.09674831,0.008072989,-0.031139279,-0.07604041,-0.065845095,-0.048376653,-0.039540786,-0.045575026,-0.120454736,-0.103903495
hat,0.1211738,0.041790545,-0.0022139235,0.02825182,0.010313685,-0.119688846,0.10386657,0.1988951,-0.012819756,-0.023078006,-0.12566665,-0.2101162,-0.18435034,0.069660455,-0.10132732,-0.08936673,0.01891925,0.118235715,-0.17025377,-0.16167258,0.04590149,-0.090064414,-0.07571123,-0.02484798,0.050071396,-0.07181525,0.021392506,-0.12832303,-0.06836224,0.01932832,0.14064878,0.08307618,0.014362827,0.016682906,-0.13149159,0.046137676,0.08262245,-0.073315136,-0.03782384,-0.32139665,-0.0644639,0.09183798,0.026935305,-0.04179873,0.15907116,0.0030283122,-0.1401266,-0.10491503,0.102666594,-0.025197327,0.04586845,-0.009908109,0.030141832,-0.06805078,0.06122551,0.0013620274,-0.0015339904,-0.06840361,-0.15031286,0.019396782,-0.03151341,0.11814925,-0.045148745,-0.10136149,-0.10585176,-0.009736027,-0.116395295,0.1505428,-0.04481166,0.1207488,0.11711173,0.0353489,0.19044049,-0.061111573,0.16910785,0.0045583067,0.16714615,-0.19388163,-0.17877182,-0.05300138,-0.14968213,-0.029188495,-0.14527157,0.270182,-0.11374431,0.00225712,0.07846473,0.06843227,-0.007498443,-0.04232277,0.0747563,0.18012069,0.11842105,0.10694418,0.2596509,0.20504358,-0.028803933,-0.21289442,0.05105353,0.06970994,-0.24979477,0.22987899,0.03225243,0.01869058,-0.15964043,-0.0289648,0.06979123,0.17735699,-0.043448158,-0.08741488,-0.07450338,-0.21484269,-0.015750047,0.023106437,0.13768996,-0.039098542,0.1103211,-0.082685426,0.022538466,-0.094925195,-0.035300422,0.04914396,0.052585162,-0.057499874,0.05341686,0.06652588,-0.0989077,0.045969658,0.021651486,-0.0038823495,-0.01239082,0.00775967,0.05315747,0.07058835,-0.0411127,0.054762274,-0.0059255995,-0.1110597,-0.044856176,-0.056233607,0.11686919,-0.047987938,0.0820382,0.056815445,0.021433176,-0.01302232,-0.08078336,-0.09302048,0.025808135,-0.070810944,0.051237293,0.02222737,-0.05058141,0.08804399,-0.09385156,0.11010306,0.10218227,0.023101939,-0.17627792,0.10243172,0.09265214,0.010676807,-0.07299429,-0.02788408,0.032403883,-0.0017616397,0.00998473,-0.029089477,-0.02989504,0.0035555118,-0.030460576,0.067646906,-0.05984813,0.0009374514,0.05847982,0.030405272,-0.08170921,0.045661077,0.049710296,-0.0038775133,0.050815545,0.09400784,-0.028047897,0.0842936,0.006398585,0.10631087,0.122665636,0.052004196,0.019683592,-0.1041803,0.105967686,-0.027869651,-0.03590249,-0.07091817,0.098148316,0.010576501,0.03429374,-0.15200256,0.09569621,-0.091030866
finger,0.10080355,0.046179827,0.12949292,-0.0020265828,0.047580376,-0.21604702,0.106470056,0.29869303,0.05315872,-0.007152441,-0.09775414,-0.31677407,-0.14731185,0.0149495145,-0.024877902,-0.080832854,0.0039987434,0.09406081,-0.055853188,-0.17002322,0.048183613,-0.18096197,-0.105129726,0.020327624,0.11794114,-0.061448257,-0.030975226,-0.18241495,-0.06908532,0.05822939,0.11777106,0.087607644,0.03656113,0.048832,-0.07312262,0.0760593,0.10574911,-0.15607303,-0.04491264,-0.38976052,-0.23777948,0.11804581,0.018398965,0.03493521,0.23064691,0.0048370264,-0.22058287,-0.09852291,-0.012126321,0.013874733,0.042219963,-0.0011118791,0.07077061,-0.005890901,0.09772203,0.020176692,0.007163838,-0.010324893,-0.18311398,0.06691507,-0.10518122,0.12747535,-0.0883198,-0.097426094,-0.12654503,-0.01911651,0.00790857,0.117698476,-0.04317955,0.010234591,0.12985413,0.06364097,0.24017204,-0.07492091,0.065747,-0.04548658,0.092844896,-0.23700675,-0.19963108,-0.14140101,-0.0974074,0.015467695,-0.062009618,0.27622238,-0.13623758,0.08786649,0.10570553,0.062164824,0.025046913,-0.11928146,0.04313307,0.14333856,0.05568277,0.025949892,0.28778693,0.25885987,-0.032678265,-0.21629333,0.056146014,0.046404865,-0.29726967,0.19519389,-0.028505774,-0.057796873,-0.14489448,-0.023969907,0.017984642,0.09407649,-0.1446556,-0.17382483,-0.1038161,-0.26527348,0.0076751485,0.00032164116,0.19017369,0.0030323567,0.11685978,-0.12592927,-0.04232161,-0.104594715,0.01236656,0.04559285,0.01573226,-0.10188255,0.063707076,0.2283597,-0.14682664,0.015048914,0.07083338,0.024391469,-0.050366882,0.13909312,-0.002679594,0.1030604,-0.12315885,0.12916373,0.009947073,-0.1407391,-0.041595723,-0.18148366,0.19051234,-0.20301238,0.024801407,0.00067732506,0.04792822,-0.072746865,-0.09150464,-0.0029281164,0.07258208,-0.10538819,0.034149244,0.024880398,-0.07567443,0.094974406,-0.12548675,0.07976659,0.1532073,0.08089614,-0.2423582,0.15720437,0.23357816,-0.008746426,-0.11582353,-0.06947828,0.029182829,-0.027944861,0.036013886,-0.17622344,-0.009931962,-0.06958947,-0.049964435,0.07907989,-0.052742388,-0.020612486,0.28353575,0.13713686,-0.13448721,0.06675907,0.1010682,-0.0023908224,0.16357091,0.06062426,0.026606806,0.097668126,0.058968328,0.056268703,0.15579493,0.020692127,0.083654635,-0.077666484,0.13611235,-0.00432925,0.030875955,-0.094812445,0.09855476,-0.015579494,0.048730556,-0.23335007,0.19221222,0.029267123
fax,0.077988066,0.042052776,-0.01089021,0.06805058,0.1062794,-0.2449391,0.07222834,0.30332968,0.03054479,-0.0036194273,-0.06212471,-0.22954483,-0.11538885,0.04951506,-0.074782945,-0.06274658,-0.04732975,0.12756768,-0.12524387,-0.14496899,0.08492414,-0.10291727,-0.12586978,0.020220565,0.074279755,-0.03321227,0.04856327,-0.25875363,-0.13175216,0.06466752,0.15616193,-0.04816555,-0.07216478,-0.00423003,-0.06140819,0.14710951,-0.0083297845,-0.07093744,-0.034428816,-0.29605445,-0.07700897,0.104057655,-0.085800916,0.0051781423,0.1933238,0.04532415,-0.14060462,-0.074109435,-0.014301822,0.04694124,0.16505082,0.02359124,0.042244542,-0.08583643,0.073243596,-0.00078655826,-0.017822398,-0.045429617,-0.21391775,-0.03819745,0.024584463,0.06573445,-0.11584968,-0.052961603,-0.09142644,0.05487918,-0.101789415,0.06514965,-0.045970876,0.052887086,-0.019010743,0.022255607,0.20458864,-0.033509698,0.05318389,0.044732142,0.13409074,-0.14014582,-0.12038231,-0.05636773,-0.16849464,0.071903825,-0.07360985,0.19408582,0.017396016,0.044260904,0.011018951,0.028271152,0.0790707,-0.09106975,0.004112276,0.14236245,0.11498082,0.026747443,0.133201,0.05922291,-0.009779448,-0.12815417,-0.039213005,-0.0037484043,-0.23548453,0.0943053,-0.0028862243,-0.0921104,-0.069841534,-0.034390245,-0.035578977,0.12465605,0.014970761,-0.07537465,-0.055720776,-0.23637865,0.022899792,-0.006957239,0.15103999,-0.011638165,0.06312888,-0.14987136,-0.013821717,-0.06533377,-0.06947885,0.004400314,0.009317374,-0.043233633,0.12052844,0.046555288,-0.05174372,0.04112614,0.03184549,-0.10057977,-0.036347736,0.12234955,0.010625878,0.16006121,-0.121809684,0.094459124,0.054034837,-0.2251249,0.004902485,-0.04904294,0.1475109,-0.06391704,0.13585082,-0.03425898,-0.067563094,-0.112595804,-0.02257758,0.06700248,0.078014694,0.074351,0.095795184,-0.002749477,-0.047318053,0.046268653,-0.122461416,0.14764357,0.18217477,0.11796804,-0.18618365,0.1388116,0.2301463,0.039750688,-0.052074242,-0.00024392447,-0.080697104,-0.059199225,0.06300259,-0.029270107,-0.018174699,-0.08867291,0.04478263,0.004764989,-0.0527605,-0.06939887,0.16941302,0.1483452,-0.08903463,-0.016557565,-0.020715242,0.049759086,0.106940605,0.084859036,0.09625114,0.009008336,-0.115377165,0.033281304,0.09139299,0.16000213,0.12702261,-0.08377074,0.1351443,-0.015403117,-0.01986873,-0.07244717,0.12057848,-0.02672694,0.05485539,-0.21557343,0.13686974,-0.08001513
invited,-0.05630267,-0.065908946,0.03813877,0.07586796,0.10123685,-0.27137256,0.14791726,0.09771142,0.09411358,0.016190326,0.037280012,0.07133111,-0.0753789,0.095953405,-0.0458163,-0.015681311,-0.016325489,0.035190497,0.084836796,-0.21392457,0.13301095,0.0007229608,-0.0131590245,0.01241198,0.14067127,-0.15395378,0.06872533,-0.10544239,-0.046433937,0.08954298,0.13059965,0.033828665,0.0744397,0.07125679,0.07821293,0.075802736,-0.017119944,-0.12857269,0.054398146,-0.19478035,-0.13812187,0.053630307,-0.0643983,0.053872697,-0.018914504,0.010972673,-0.08102165,-0.07962384,0.0119471885,0.107184544,0.05352969,-0.028971769,0.062594704,0.06512469,0.122309834,0.05525666,0.040348925,-0.04642896,-0.152426,0.03851208,-0.07679658,-0.0065313205,-0.12961319,0.04848448,-0.13908154,0.0325584,0.18831453,0.12111799,-0.08552771,-0.04750316,-0.093798034,0.029874284,0.07438016,0.077272005,0.008675314,0.059351843,0.08772452,-0.102031015,-0.21535237,-0.019490298,0.01532378,0.11627719,-0.035725765,0.17502534,-0.11116944,0.020160988,-0.019400185,0.08205893,0.07730533,-0.048815988,0.066964775,0.0871084,-0.10547684,0.026663518,0.10014113,0.11046502,0.00212766,0.12229657,0.06314969,0.013717951,-0.0381576,0.049441367,0.011264158,-0.1492887,0.11361342,-0.13533857,0.037419192,0.031260904,-0.13723949,-0.11307422,-0.041475073,-0.059794486,-0.10470136,-0.046739955,0.071003824,0.15396398,0.005860607,-0.0991401,-0.023138186,-0.090015106,0.040454574,0.08369588,0.22695298,-0.18780266,0.083414964,0.046786733,-0.12258561,-0.12280485,-0.063866936,-0.11983896,-0.05150638,0.05735837,-0.15012869,0.068528235,0.020771952,0.00033313586,-0.1419401,-0.0874422,0.0034012785,-0.2308373,0.05955214,-0.2489979,0.046061866,0.06859995,-0.019187469,-0.019825304,-0.04771217,0.0022745188,0.10237901,0.06372751,0.03233271,-0.025079839,-0.07398583,0.05494229,-0.18393643,0.20777644,0.18284708,0.113218665,-0.006650301,0.17211504,0.15891236,0.015072548,0.05645177,-0.13415955,-0.03790165,-0.036540348,0.1876764,-0.08632663,-0.0019113325,-0.00893965,-0.07829447,-0.058632404,0.043520596,-0.08667776,0.12812915,0.2083713,-0.15557373,0.07043379,-0.06142179,0.16355835,-0.045277525,-0.005714556,0.17835668,-0.077970475,0.03903942,0.04940646,0.0987721,0.14337026,0.3758452,-0.096456565,0.044902388,0.009183195,-0.15289783,-0.09696363,-0.1285912,-0.089804895,0.08239494,-0.10974534,-0.06315467,-0.10473636
